Country,Code,Year,COVID-19 doses (cumulative)
Africa,,2022-09-27,645610560
Africa,,2022-09-28,646872000
Africa,,2022-09-29,648174460
Africa,,2022-09-30,649403600
Africa,,2022-10-01,650628600
Africa,,2022-10-02,651853800
Africa,,2022-10-03,653123840
Africa,,2022-10-04,654393300
Africa,,2022-10-05,655665340
Africa,,2022-10-06,656937660
Africa,,2022-10-07,658209540
Africa,,2022-10-08,659480500
Africa,,2022-10-09,660746500
Africa,,2022-10-10,661682370
Africa,,2022-10-11,662624600
Africa,,2022-10-12,663545900
Africa,,2022-10-13,664468160
Africa,,2022-10-14,665390340
Africa,,2022-10-15,666580860
Africa,,2022-10-16,667765100
Africa,,2022-10-17,669121200
Africa,,2022-10-18,670207600
Africa,,2022-10-19,671294600
Africa,,2022-10-20,672382600
Africa,,2022-10-21,673396700
Africa,,2022-10-22,674406300
Africa,,2022-10-23,675415800
Africa,,2022-10-24,676606300
Africa,,2022-10-25,677803970
Africa,,2022-10-26,678996000
Africa,,2022-10-27,680186900
Africa,,2022-10-28,681346300
Africa,,2022-10-29,682504800
Africa,,2022-10-30,683658200
Africa,,2022-10-31,684574600
Africa,,2022-11-01,685491100
Africa,,2022-11-02,686411000
Africa,,2022-11-03,687332160
Africa,,2022-11-04,688242400
Africa,,2022-11-05,689151170
Africa,,2022-11-06,690054000
Africa,,2022-11-07,690699500
Africa,,2022-11-08,691351500
Africa,,2022-11-09,692004860
Africa,,2022-11-10,692660030
Africa,,2022-11-11,693315140
Africa,,2022-11-12,693968800
Africa,,2022-11-13,694615740
Africa,,2022-11-14,695438100
Africa,,2022-11-15,696268900
Africa,,2022-11-16,697110140
Africa,,2022-11-17,697951740
Africa,,2022-11-18,698793000
Africa,,2022-11-19,699632960
Africa,,2022-11-20,700466400
Africa,,2022-11-21,702232640
Africa,,2022-11-22,704005250
Africa,,2022-11-23,705777700
Africa,,2022-11-24,707551100
Africa,,2022-11-25,709325500
Africa,,2022-11-26,711097500
Africa,,2022-11-27,712864060
Africa,,2022-11-28,714205800
Africa,,2022-11-29,715494700
Africa,,2022-11-30,716784260
Africa,,2022-12-01,718073500
Africa,,2022-12-02,719362000
Africa,,2022-12-03,720648060
Africa,,2022-12-04,721929150
Africa,,2022-12-05,723305900
Africa,,2022-12-06,724687100
Africa,,2022-12-07,726069760
Africa,,2022-12-08,727451300
Africa,,2022-12-09,728833000
Africa,,2022-12-10,730213300
Africa,,2022-12-11,731589570
Africa,,2022-12-12,732633300
Africa,,2022-12-13,733695900
Africa,,2022-12-14,734760800
Africa,,2022-12-15,735826500
Africa,,2022-12-16,736890100
Africa,,2022-12-17,737950660
Africa,,2022-12-18,739011400
Africa,,2022-12-19,739642900
Africa,,2022-12-20,740274370
Africa,,2022-12-21,740912300
Africa,,2022-12-22,741550000
Africa,,2022-12-23,742190900
Africa,,2022-12-24,742830500
Africa,,2022-12-25,743469300
Africa,,2022-12-26,744109100
Africa,,2022-12-27,744757400
Africa,,2022-12-28,745405700
Africa,,2022-12-29,746054000
Africa,,2022-12-30,746702300
Africa,,2022-12-31,747350600
Africa,,2023-01-01,747998900
Africa,,2023-01-02,748629000
Africa,,2023-01-03,749246460
Africa,,2023-01-04,749867650
Africa,,2023-01-05,750488800
Africa,,2023-01-06,751109950
Africa,,2023-01-07,751728260
Africa,,2023-01-08,752346600
Africa,,2023-01-09,752891900
Africa,,2023-01-10,753437200
Africa,,2023-01-11,753982460
Africa,,2023-01-12,754527740
Africa,,2023-01-13,755073000
Africa,,2023-01-14,755618370
Africa,,2023-01-15,756163650
Africa,,2023-01-16,756609000
Africa,,2023-01-17,757054900
Africa,,2023-01-18,757500160
Africa,,2023-01-19,757945500
Africa,,2023-01-20,758390800
Africa,,2023-01-21,758836100
Africa,,2023-01-22,759281340
Africa,,2023-01-23,759713600
Africa,,2023-01-24,760145860
Africa,,2023-01-25,760578100
Africa,,2023-01-26,761010300
Africa,,2023-01-27,761442560
Africa,,2023-01-28,761874800
Africa,,2023-01-29,762307100
Africa,,2023-01-30,763092700
Africa,,2023-01-31,763878340
Africa,,2023-02-01,764450900
Africa,,2023-02-02,765023400
Africa,,2023-02-03,765596000
Africa,,2023-02-04,766168600
Africa,,2023-02-05,766740400
Africa,,2023-02-06,767337700
Africa,,2023-02-07,767935000
Africa,,2023-02-08,768532200
Africa,,2023-02-09,769129500
Africa,,2023-02-10,769726660
Africa,,2023-02-11,770323900
Africa,,2023-02-12,770921150
Africa,,2023-02-13,771561300
Africa,,2023-02-14,772202240
Africa,,2023-02-15,772842240
Africa,,2023-02-16,773482240
Africa,,2023-02-17,774122240
Africa,,2023-02-18,774762200
Africa,,2023-02-19,775402200
Africa,,2023-02-20,776018800
Africa,,2023-02-21,776635460
Africa,,2023-02-22,777157060
Africa,,2023-02-23,777678700
Africa,,2023-02-24,778200450
Africa,,2023-02-25,778722100
Africa,,2023-02-26,779243840
Africa,,2023-02-27,779679800
Africa,,2023-02-28,780115800
Africa,,2023-03-01,780551550
Africa,,2023-03-02,780987400
Africa,,2023-03-03,781423200
Africa,,2023-03-04,781859000
Africa,,2023-03-05,782294850
Africa,,2023-03-06,782956540
Africa,,2023-03-07,783618240
Africa,,2023-03-08,784279940
Africa,,2023-03-09,784941700
Africa,,2023-03-10,785603400
Africa,,2023-03-11,786265100
Africa,,2023-03-12,786926800
Africa,,2023-03-13,787536830
Africa,,2023-03-14,788146900
Africa,,2023-03-15,788757100
Africa,,2023-03-16,789375360
Africa,,2023-03-17,789993540
Africa,,2023-03-18,790611700
Africa,,2023-03-19,791229950
Africa,,2023-03-20,792194600
Africa,,2023-03-21,793159300
Africa,,2023-03-22,794124000
Africa,,2023-03-23,795088830
Africa,,2023-03-24,796053570
Africa,,2023-03-25,797018300
Africa,,2023-03-26,797983100
Africa,,2023-03-27,798797440
Africa,,2023-03-28,799611800
Africa,,2023-03-29,800426100
Africa,,2023-03-30,801240400
Africa,,2023-03-31,802054700
Africa,,2023-04-01,802869060
Africa,,2023-04-02,803683300
Africa,,2023-04-03,804105900
Africa,,2023-04-04,804528500
Africa,,2023-04-05,804951040
Africa,,2023-04-06,805373600
Africa,,2023-04-07,805796100
Africa,,2023-04-08,806218560
Africa,,2023-04-09,806641100
Africa,,2023-04-10,807022140
Africa,,2023-04-11,807403140
Africa,,2023-04-12,807784200
Africa,,2023-04-13,808165200
Africa,,2023-04-14,808546240
Africa,,2023-04-15,808927200
Africa,,2023-04-16,809308300
Africa,,2023-04-17,809644540
Africa,,2023-04-18,809980800
Africa,,2023-04-19,810317000
Africa,,2023-04-20,810653250
Africa,,2023-04-21,810989500
Africa,,2023-04-22,811325700
Africa,,2023-04-23,811661950
Africa,,2023-04-24,812124600
Africa,,2023-04-25,812587200
Africa,,2023-04-26,813019460
Africa,,2023-04-27,813451700
Africa,,2023-04-28,813883970
Africa,,2023-04-29,814316200
Africa,,2023-04-30,814748500
Africa,,2023-05-01,815206800
Africa,,2023-05-02,815665150
Africa,,2023-05-03,816123500
Africa,,2023-05-04,816581760
Africa,,2023-05-05,817040000
Africa,,2023-05-06,817498240
Africa,,2023-05-07,817956400
Africa,,2023-05-08,819077700
Africa,,2023-05-09,820199000
Africa,,2023-05-10,821320260
Africa,,2023-05-11,822441600
Africa,,2023-05-12,823562900
Africa,,2023-05-13,824684160
Africa,,2023-05-14,825805500
Africa,,2023-05-15,826921900
Africa,,2023-05-16,828038340
Africa,,2023-05-17,829154900
Africa,,2023-05-18,830271500
Africa,,2023-05-19,831388100
Africa,,2023-05-20,832504700
Africa,,2023-05-21,833621300
Africa,,2023-05-22,834729660
Africa,,2023-05-23,835829060
Africa,,2023-05-24,836928260
Africa,,2023-05-25,838027460
Africa,,2023-05-26,839126660
Africa,,2023-05-27,840225860
Africa,,2023-05-28,841325060
Africa,,2023-05-29,841718700
Africa,,2023-05-30,842112450
Africa,,2023-05-31,842506050
Africa,,2023-06-01,842899700
Africa,,2023-06-02,843293300
Africa,,2023-06-03,843687000
Africa,,2023-06-04,844080600
Africa,,2023-06-05,844448200
Africa,,2023-06-06,844815740
Africa,,2023-06-07,845183360
Africa,,2023-06-08,845550900
Africa,,2023-06-09,845918460
Africa,,2023-06-10,846286000
Africa,,2023-06-11,846653630
Africa,,2023-06-12,847020160
Africa,,2023-06-13,847386700
Africa,,2023-06-14,847753150
Africa,,2023-06-15,848119700
Africa,,2023-06-16,848486200
Africa,,2023-06-17,848852740
Africa,,2023-06-18,849219260
Africa,,2023-06-19,849484350
Africa,,2023-06-20,849749500
Africa,,2023-06-21,850031600
Africa,,2023-06-22,850313700
Africa,,2023-06-23,850595840
Africa,,2023-06-24,850877950
Africa,,2023-06-25,851160060
Africa,,2023-06-26,851411140
Africa,,2023-06-27,851662300
Africa,,2023-06-28,851913340
Africa,,2023-06-29,852164500
Africa,,2023-06-30,852415600
Africa,,2023-07-01,852666700
Africa,,2023-07-02,852917800
Africa,,2023-07-03,853133600
Africa,,2023-07-04,853349400
Africa,,2023-07-05,853565200
Africa,,2023-07-06,853781000
Africa,,2023-07-07,853996740
Africa,,2023-07-08,854212540
Africa,,2023-07-09,854428350
Africa,,2023-07-10,854644160
Africa,,2023-07-11,854859900
Africa,,2023-07-12,855075700
Africa,,2023-07-13,855291500
Africa,,2023-07-14,855507300
Africa,,2023-07-15,855723100
Africa,,2023-07-16,855938900
Africa,,2023-07-17,856153600
Africa,,2023-07-18,856368300
Africa,,2023-07-19,856583040
Africa,,2023-07-20,856797760
Africa,,2023-07-21,857012500
Africa,,2023-07-22,857227200
Africa,,2023-07-23,857441900
Africa,,2023-07-24,857605570
Africa,,2023-07-25,857769200
Africa,,2023-07-26,857919940
Africa,,2023-07-27,858070660
Africa,,2023-07-28,858221400
Africa,,2023-07-29,858372100
Africa,,2023-07-30,858522800
Africa,,2023-07-31,858673300
Africa,,2023-08-01,858823740
Africa,,2023-08-02,858974200
Africa,,2023-08-03,859124700
Africa,,2023-08-04,859275140
Africa,,2023-08-05,859425600
Africa,,2023-08-06,859576060
Africa,,2023-08-07,859738200
Africa,,2023-08-08,859900200
Africa,,2023-08-09,860062340
Africa,,2023-08-10,860224400
Africa,,2023-08-11,860386400
Africa,,2023-08-12,860548540
Africa,,2023-08-13,860710600
Africa,,2023-08-14,860887230
Africa,,2023-08-15,861063900
Africa,,2023-08-16,861240500
Africa,,2023-08-17,861417100
Africa,,2023-08-18,861593700
Africa,,2023-08-19,861770400
Africa,,2023-08-20,861947000
Africa,,2023-08-21,862120800
Africa,,2023-08-22,862294700
Africa,,2023-08-23,862468540
Africa,,2023-08-24,862642370
Africa,,2023-08-25,862816260
Africa,,2023-08-26,862990100
Africa,,2023-08-27,863163900
Africa,,2023-08-28,863337700
Africa,,2023-08-29,863511600
Africa,,2023-08-30,863685440
Africa,,2023-08-31,863859260
Africa,,2023-09-01,864033100
Africa,,2023-09-02,864206900
Africa,,2023-09-03,864380740
Africa,,2023-09-04,864551360
Africa,,2023-09-05,864721900
Africa,,2023-09-06,864892540
Africa,,2023-09-07,865063100
Africa,,2023-09-08,865233700
Africa,,2023-09-09,865404300
Africa,,2023-09-10,865574900
Africa,,2023-09-11,865732800
Africa,,2023-09-12,865890700
Africa,,2023-09-13,866048500
Africa,,2023-09-14,866206400
Africa,,2023-09-15,866364300
Africa,,2023-09-16,866522200
Africa,,2023-09-17,866680060
Africa,,2023-09-18,866871040
Africa,,2023-09-19,867062000
Africa,,2023-09-20,867253060
Africa,,2023-09-21,867444030
Africa,,2023-09-22,867635000
Africa,,2023-09-23,867826000
Africa,,2023-09-24,868016960
Africa,,2023-09-25,868172160
Africa,,2023-09-26,868327360
Africa,,2023-09-27,868482560
Africa,,2023-09-28,868637760
Africa,,2023-09-29,868792960
Africa,,2023-09-30,868948160
Africa,,2023-10-01,869103360
Africa,,2023-10-02,869186370
Africa,,2023-10-03,869269300
Africa,,2023-10-04,869352300
Africa,,2023-10-05,869435300
Africa,,2023-10-06,869518300
Africa,,2023-10-07,869601300
Africa,,2023-10-08,869684200
Africa,,2023-10-09,869769540
Africa,,2023-10-10,869854800
Africa,,2023-10-11,869940100
Africa,,2023-10-12,870025340
Africa,,2023-10-13,870110600
Africa,,2023-10-14,870195900
Africa,,2023-10-15,870281150
Africa,,2023-10-16,870364350
Africa,,2023-10-17,870447550
Africa,,2023-10-18,870530700
Africa,,2023-10-19,870613900
Africa,,2023-10-20,870697100
Africa,,2023-10-21,870780300
Africa,,2023-10-22,870863500
Africa,,2023-10-23,870940200
Africa,,2023-10-24,871017000
Africa,,2023-10-25,871093760
Africa,,2023-10-26,871170560
Africa,,2023-10-27,871247300
Africa,,2023-10-28,871324100
Africa,,2023-10-29,871400800
Africa,,2023-10-30,871477600
Africa,,2023-10-31,871554370
Africa,,2023-11-01,871631170
Africa,,2023-11-02,871707900
Africa,,2023-11-03,871784700
Africa,,2023-11-04,871861440
Africa,,2023-11-05,871938200
Africa,,2023-11-06,871991100
Africa,,2023-11-07,872043970
Africa,,2023-11-08,872096900
Africa,,2023-11-09,872149760
Africa,,2023-11-10,872202700
Africa,,2023-11-11,872255550
Africa,,2023-11-12,872308500
Africa,,2023-11-13,872361340
Africa,,2023-11-14,872414200
Africa,,2023-11-15,872467100
Africa,,2023-11-16,872519940
Africa,,2023-11-17,872572740
Africa,,2023-11-18,872625600
Africa,,2023-11-19,872678460
Africa,,2023-11-20,872728000
Africa,,2023-11-21,872777600
Africa,,2023-11-22,872827140
Africa,,2023-11-23,872876700
Africa,,2023-11-24,872926200
Africa,,2023-11-25,872975740
Africa,,2023-11-26,873025300
Africa,,2023-11-27,873074800
Africa,,2023-11-28,873124400
Africa,,2023-11-29,873173950
Africa,,2023-11-30,873223500
Africa,,2023-12-01,873273000
Africa,,2023-12-02,873322560
Africa,,2023-12-03,873372100
Africa,,2023-12-04,873421630
Africa,,2023-12-05,873471200
Africa,,2023-12-06,873520800
Africa,,2023-12-07,873570300
Africa,,2023-12-08,873619840
Africa,,2023-12-09,873669400
Africa,,2023-12-10,873718900
Africa,,2023-12-11,873768500
Africa,,2023-12-12,873818050
Africa,,2023-12-13,873867600
Africa,,2023-12-14,873917100
Africa,,2023-12-15,873966660
Africa,,2023-12-16,874016200
Africa,,2023-12-17,874065700
Africa,,2023-12-18,874115300
Africa,,2023-12-19,874164860
Africa,,2023-12-20,874214400
Africa,,2023-12-21,874263940
Africa,,2023-12-22,874313500
Africa,,2023-12-23,874363000
Africa,,2023-12-24,874412540
Africa,,2023-12-25,874462140
Africa,,2023-12-26,874511700
Africa,,2023-12-27,874561200
Africa,,2023-12-28,874610750
Africa,,2023-12-29,874660300
Africa,,2023-12-30,874709800
Africa,,2023-12-31,874759400
Africa,,2024-01-01,874759400
Africa,,2024-01-02,874759400
Africa,,2024-01-03,874759400
Africa,,2024-01-04,874759400
Africa,,2024-01-05,874759400
Africa,,2024-01-06,874759400
Africa,,2024-01-07,874759400
Africa,,2024-01-08,874759400
Africa,,2024-01-09,874759400
Africa,,2024-01-10,874759400
Africa,,2024-01-11,874759400
Africa,,2024-01-12,874759400
Africa,,2024-01-13,874759400
Africa,,2024-01-14,874759400
Africa,,2024-01-15,874759400
Africa,,2024-01-16,874759400
Africa,,2024-01-17,874759400
Africa,,2024-01-18,874759400
Africa,,2024-01-19,874759400
Africa,,2024-01-20,874759400
Africa,,2024-01-21,874759400
Africa,,2024-01-22,874759400
Africa,,2024-01-23,874759400
Africa,,2024-01-24,874759400
Africa,,2024-01-25,874759400
Africa,,2024-01-26,874759400
Africa,,2024-01-27,874759400
Africa,,2024-01-28,874759400
Africa,,2024-01-29,874759400
Africa,,2024-01-30,874759400
Africa,,2024-01-31,874759400
Africa,,2024-02-01,874759400
Africa,,2024-02-02,874759400
Africa,,2024-02-03,874759400
Africa,,2024-02-04,874759400
Africa,,2024-02-05,874759400
Africa,,2024-02-06,874759400
Africa,,2024-02-07,874759400
Africa,,2024-02-08,874759400
Africa,,2024-02-09,874759400
Africa,,2024-02-10,874759400
Africa,,2024-02-11,874759400
Africa,,2024-02-12,874759400
Africa,,2024-02-13,874759400
Africa,,2024-02-14,874759400
Africa,,2024-02-15,874759400
Africa,,2024-02-16,874759400
Africa,,2024-02-17,874759400
Africa,,2024-02-18,874759400
Africa,,2024-02-19,874759400
Africa,,2024-02-20,874759400
Africa,,2024-02-21,874759400
Africa,,2024-02-22,874759400
Africa,,2024-02-23,874759400
Africa,,2024-02-24,874759400
Africa,,2024-02-25,874759400
Africa,,2024-02-26,874759400
Africa,,2024-02-27,874759400
Africa,,2024-02-28,874759400
Africa,,2024-02-29,874759400
Africa,,2024-03-01,874759400
Africa,,2024-03-02,874759400
Africa,,2024-03-03,874759400
Africa,,2024-03-04,874759400
Africa,,2024-03-05,874759400
Africa,,2024-03-06,874759400
Africa,,2024-03-07,874759400
Africa,,2024-03-08,874759400
Africa,,2024-03-09,874759400
Africa,,2024-03-10,874759400
Africa,,2024-03-11,874759400
Africa,,2024-03-12,874759400
Africa,,2024-03-13,874759400
Africa,,2024-03-14,874759400
Africa,,2024-03-15,874759400
Africa,,2024-03-16,874759400
Africa,,2024-03-17,874759400
Africa,,2024-03-18,874759400
Africa,,2024-03-19,874759400
Africa,,2024-03-20,874759400
Africa,,2024-03-21,874759400
Africa,,2024-03-22,874759400
Africa,,2024-03-23,874759400
Africa,,2024-03-24,874759400
Africa,,2024-03-25,874759400
Africa,,2024-03-26,874759400
Africa,,2024-03-27,874759400
Africa,,2024-03-28,874759400
Africa,,2024-03-29,874759400
Africa,,2024-03-30,874759400
Africa,,2024-03-31,874759400
Africa,,2024-04-01,874759400
Africa,,2024-04-02,874759400
Africa,,2024-04-03,874759400
Africa,,2024-04-04,874759400
Africa,,2024-04-05,874759400
Africa,,2024-04-06,874759400
Africa,,2024-04-07,874759400
Africa,,2024-04-08,874759400
Africa,,2024-04-09,874759400
Africa,,2024-04-10,874759400
Africa,,2024-04-11,874759400
Africa,,2024-04-12,874759400
Africa,,2024-04-13,874759400
Africa,,2024-04-14,874759400
Africa,,2024-04-15,874759400
Africa,,2024-04-16,874759400
Africa,,2024-04-17,874759400
Africa,,2024-04-18,874759400
Africa,,2024-04-19,874759400
Africa,,2024-04-20,874759400
Africa,,2024-04-21,874759400
Africa,,2024-04-22,874759400
Africa,,2024-04-23,874759400
Africa,,2024-04-24,874759400
Africa,,2024-04-25,874759400
Africa,,2024-04-26,874759400
Africa,,2024-04-27,874759400
Africa,,2024-04-28,874759400
Africa,,2024-04-29,874759400
Africa,,2024-04-30,874759400
Africa,,2024-05-01,874759400
Africa,,2024-05-02,874759400
Africa,,2024-05-03,874759400
Africa,,2024-05-04,874759400
Africa,,2024-05-05,874759400
Africa,,2024-05-06,874759400
Africa,,2024-05-07,874759400
Africa,,2024-05-08,874759400
Africa,,2024-05-09,874759400
Africa,,2024-05-10,874759400
Africa,,2024-05-11,874759400
Africa,,2024-05-12,874759400
Africa,,2024-05-13,874759400
Africa,,2024-05-14,874759400
Africa,,2024-05-15,874759400
Africa,,2024-05-16,874759400
Africa,,2024-05-17,874759400
Africa,,2024-05-18,874759400
Africa,,2024-05-19,874759400
Africa,,2024-05-20,874759400
Africa,,2024-05-21,874759400
Africa,,2024-05-22,874759400
Africa,,2024-05-23,874759400
Africa,,2024-05-24,874759400
Africa,,2024-05-25,874759400
Africa,,2024-05-26,874759400
Africa,,2024-05-27,874759400
Africa,,2024-05-28,874759400
Africa,,2024-05-29,874759400
Africa,,2024-05-30,874759400
Africa,,2024-05-31,874759400
Africa,,2024-06-01,874759400
Africa,,2024-06-02,874759400
Africa,,2024-06-03,874759400
Africa,,2024-06-04,874759400
Africa,,2024-06-05,874759400
Africa,,2024-06-06,874759400
Africa,,2024-06-07,874759400
Africa,,2024-06-08,874759400
Africa,,2024-06-09,874759400
Africa,,2024-06-10,874759400
Africa,,2024-06-11,874759400
Africa,,2024-06-12,874759400
Africa,,2024-06-13,874759400
Africa,,2024-06-14,874759400
Africa,,2024-06-15,874759400
Africa,,2024-06-16,874759400
Africa,,2024-06-17,874759400
Africa,,2024-06-18,874759400
Africa,,2024-06-19,874759400
Africa,,2024-06-20,874759400
Africa,,2024-06-21,874759400
Africa,,2024-06-22,874759400
Africa,,2024-06-23,874759400
Africa,,2024-06-24,874759400
Africa,,2024-06-25,874759400
Africa,,2024-06-26,874759400
Africa,,2024-06-27,874759400
Africa,,2024-06-28,874759400
Africa,,2024-06-29,874759400
Africa,,2024-06-30,874759400
Africa,,2024-07-01,874759400
Africa,,2024-07-02,874759400
Africa,,2024-07-03,874759400
Africa,,2024-07-04,874759400
Africa,,2024-07-05,874759400
Africa,,2024-07-06,874759400
Africa,,2024-07-07,874759400
Africa,,2024-07-08,874759400
Africa,,2024-07-09,874759400
Africa,,2024-07-10,874759400
Africa,,2024-07-11,874759400
Africa,,2024-07-12,874759400
Africa,,2024-07-13,874759400
Africa,,2024-07-14,874759400
Africa,,2024-07-15,874759400
Africa,,2024-07-16,874759400
Africa,,2024-07-17,874759400
Africa,,2024-07-18,874759400
Africa,,2024-07-19,874759400
Africa,,2024-07-20,874759400
Africa,,2024-07-21,874759400
Africa,,2024-07-22,874759400
Africa,,2024-07-23,874759400
Africa,,2024-07-24,874759400
Africa,,2024-07-25,874759400
Africa,,2024-07-26,874759400
Africa,,2024-07-27,874759400
Africa,,2024-07-28,874759400
Africa,,2024-07-29,874759400
Africa,,2024-07-30,874759400
Africa,,2024-07-31,874759400
Africa,,2024-08-01,874759400
Africa,,2024-08-02,874759400
Africa,,2024-08-03,874759400
Africa,,2024-08-04,874759400
Africa,,2024-08-05,874759400
Africa,,2024-08-06,874759400
Africa,,2024-08-07,874759400
Africa,,2024-08-08,874759400
Africa,,2024-08-09,874759400
Africa,,2024-08-10,874759400
Africa,,2024-08-11,874759400
Africa,,2024-08-12,874759400
Albania,ALB,2021-01-10,0
Albania,ALB,2021-01-12,128
Albania,ALB,2021-01-13,188
Albania,ALB,2021-01-14,266
Albania,ALB,2021-01-15,308
Albania,ALB,2021-01-16,369
Albania,ALB,2021-01-17,405
Albania,ALB,2021-01-18,447
Albania,ALB,2021-01-19,483
Albania,ALB,2021-01-20,519
Albania,ALB,2021-01-21,549
Albania,ALB,2021-02-02,550
Albania,ALB,2021-02-09,1127
Albania,ALB,2021-02-17,1701
Albania,ALB,2021-02-18,3049
Albania,ALB,2021-02-19,4177
Albania,ALB,2021-02-22,6728
Albania,ALB,2021-02-25,10135
Albania,ALB,2021-03-01,14295
Albania,ALB,2021-03-03,15793
Albania,ALB,2021-03-10,21613
Albania,ALB,2021-03-12,23635
Albania,ALB,2021-03-17,33369
Albania,ALB,2021-03-22,48229
Albania,ALB,2021-03-23,51690
Albania,ALB,2021-03-24,53992
Albania,ALB,2021-03-25,59348
Albania,ALB,2021-03-26,62248
Albania,ALB,2021-03-27,64075
Albania,ALB,2021-03-28,78000
