Country,Code,Date,Weekly new hospital admissions
Northern Ireland,,2020-09-13,14
Northern Ireland,,2020-09-14,19
Northern Ireland,,2020-09-15,19
Northern Ireland,,2020-09-16,21
Northern Ireland,,2020-09-17,20
Northern Ireland,,2020-09-18,20
Northern Ireland,,2020-09-19,20
Northern Ireland,,2020-09-20,20
Northern Ireland,,2020-09-21,21
Northern Ireland,,2020-09-22,22
Northern Ireland,,2020-09-23,25
Northern Ireland,,2020-09-24,25
Northern Ireland,,2020-09-25,25
Northern Ireland,,2020-09-26,29
Northern Ireland,,2020-09-27,32
Northern Ireland,,2020-09-28,37
Northern Ireland,,2020-09-29,36
Northern Ireland,,2020-09-30,41
Northern Ireland,,2020-10-01,50
Northern Ireland,,2020-10-02,58
Northern Ireland,,2020-10-03,68
Northern Ireland,,2020-10-04,75
Northern Ireland,,2020-10-05,81
Northern Ireland,,2020-10-06,103
Northern Ireland,,2020-10-07,116
Northern Ireland,,2020-10-08,126
Northern Ireland,,2020-10-09,139
Northern Ireland,,2020-10-10,141
Northern Ireland,,2020-10-11,161
Northern Ireland,,2020-10-12,167
Northern Ireland,,2020-10-13,167
Northern Ireland,,2020-10-14,168
Northern Ireland,,2020-10-15,185
Northern Ireland,,2020-10-16,194
Northern Ireland,,2020-10-17,208
Northern Ireland,,2020-10-18,210
Northern Ireland,,2020-10-19,217
Northern Ireland,,2020-10-20,238
Northern Ireland,,2020-10-21,239
Northern Ireland,,2020-10-22,239
Northern Ireland,,2020-10-23,240
Northern Ireland,,2020-10-24,252
Northern Ireland,,2020-10-25,252
Northern Ireland,,2020-10-26,260
Northern Ireland,,2020-10-27,249
Northern Ireland,,2020-10-28,256
Northern Ireland,,2020-10-29,251
Northern Ireland,,2020-10-30,250
Northern Ireland,,2020-10-31,228
Northern Ireland,,2020-11-01,222
Northern Ireland,,2020-11-02,220
Northern Ireland,,2020-11-03,225
Northern Ireland,,2020-11-04,219
Northern Ireland,,2020-11-05,200
Northern Ireland,,2020-11-06,198
Northern Ireland,,2020-11-07,195
Northern Ireland,,2020-11-08,194
Northern Ireland,,2020-11-09,192
Northern Ireland,,2020-11-10,192
Northern Ireland,,2020-11-11,199
Northern Ireland,,2020-11-12,203
Northern Ireland,,2020-11-13,192
Northern Ireland,,2020-11-14,200
Northern Ireland,,2020-11-15,199
Northern Ireland,,2020-11-16,192
Northern Ireland,,2020-11-17,178
Northern Ireland,,2020-11-18,169
Northern Ireland,,2020-11-19,171
Northern Ireland,,2020-11-20,180
Northern Ireland,,2020-11-21,171
Northern Ireland,,2020-11-22,159
Northern Ireland,,2020-11-23,144
Northern Ireland,,2020-11-24,129
Northern Ireland,,2020-11-25,124
Northern Ireland,,2020-11-26,120
Northern Ireland,,2020-11-27,113
Northern Ireland,,2020-11-28,104
Northern Ireland,,2020-11-29,106
Northern Ireland,,2020-11-30,111
Northern Ireland,,2020-12-01,115
Northern Ireland,,2020-12-02,110
Northern Ireland,,2020-12-03,116
Northern Ireland,,2020-12-04,117
Northern Ireland,,2020-12-05,127
Northern Ireland,,2020-12-06,133
Northern Ireland,,2020-12-07,143
Northern Ireland,,2020-12-08,157
Northern Ireland,,2020-12-09,157
Northern Ireland,,2020-12-10,151
Northern Ireland,,2020-12-11,150
Northern Ireland,,2020-12-12,151
Northern Ireland,,2020-12-13,156
Northern Ireland,,2020-12-14,159
Northern Ireland,,2020-12-15,151
Northern Ireland,,2020-12-16,163
Northern Ireland,,2020-12-17,168
Northern Ireland,,2020-12-18,171
Northern Ireland,,2020-12-19,170
Northern Ireland,,2020-12-20,158
Northern Ireland,,2020-12-21,158
Northern Ireland,,2020-12-22,162
Northern Ireland,,2020-12-23,161
Northern Ireland,,2020-12-24,161
Northern Ireland,,2020-12-25,162
Northern Ireland,,2020-12-26,168
Northern Ireland,,2020-12-27,175
Northern Ireland,,2020-12-28,189
Northern Ireland,,2020-12-29,213
Northern Ireland,,2020-12-30,228
Northern Ireland,,2020-12-31,240
Northern Ireland,,2021-01-01,250
Northern Ireland,,2021-01-02,260
Northern Ireland,,2021-01-03,285
Northern Ireland,,2021-01-04,291
Northern Ireland,,2021-01-05,304
Northern Ireland,,2021-01-06,321
Northern Ireland,,2021-01-07,343
Northern Ireland,,2021-01-08,386
Northern Ireland,,2021-01-09,411
Northern Ireland,,2021-01-10,430
Northern Ireland,,2021-01-11,443
Northern Ireland,,2021-01-12,439
Northern Ireland,,2021-01-13,436
Northern Ireland,,2021-01-14,431
Northern Ireland,,2021-01-15,400
Northern Ireland,,2021-01-16,391
Northern Ireland,,2021-01-17,371
Northern Ireland,,2021-01-18,362
Northern Ireland,,2021-01-19,349
Northern Ireland,,2021-01-20,344
Northern Ireland,,2021-01-21,340
Northern Ireland,,2021-01-22,331
Northern Ireland,,2021-01-23,313
Northern Ireland,,2021-01-24,301
Northern Ireland,,2021-01-25,281
Northern Ireland,,2021-01-26,281
Northern Ireland,,2021-01-27,268
Northern Ireland,,2021-01-28,251
Northern Ireland,,2021-01-29,256
Northern Ireland,,2021-01-30,256
Northern Ireland,,2021-01-31,241
Northern Ireland,,2021-02-01,239
Northern Ireland,,2021-02-02,230
Northern Ireland,,2021-02-03,218
Northern Ireland,,2021-02-04,205
Northern Ireland,,2021-02-05,183
Northern Ireland,,2021-02-06,172
Northern Ireland,,2021-02-07,167
Northern Ireland,,2021-02-08,156
Northern Ireland,,2021-02-09,132
Northern Ireland,,2021-02-10,124
Northern Ireland,,2021-02-11,130
Northern Ireland,,2021-02-12,124
Northern Ireland,,2021-02-13,116
Northern Ireland,,2021-02-14,110
Northern Ireland,,2021-02-15,111
Northern Ireland,,2021-02-16,113
Northern Ireland,,2021-02-17,107
Northern Ireland,,2021-02-18,108
Northern Ireland,,2021-02-19,118
Northern Ireland,,2021-02-20,118
Northern Ireland,,2021-02-21,119
Northern Ireland,,2021-02-22,114
Northern Ireland,,2021-02-23,119
Northern Ireland,,2021-02-24,122
Northern Ireland,,2021-02-25,112
Northern Ireland,,2021-02-26,96
Northern Ireland,,2021-02-27,91
Northern Ireland,,2021-02-28,91
Northern Ireland,,2021-03-01,82
Northern Ireland,,2021-03-02,75
Northern Ireland,,2021-03-03,74
Northern Ireland,,2021-03-04,70
Northern Ireland,,2021-03-05,68
Northern Ireland,,2021-03-06,70
Northern Ireland,,2021-03-07,68
Northern Ireland,,2021-03-08,65
Northern Ireland,,2021-03-09,56
Northern Ireland,,2021-03-10,52
Northern Ireland,,2021-03-11,54
Northern Ireland,,2021-03-12,56
Northern Ireland,,2021-03-13,55
Northern Ireland,,2021-03-14,53
Northern Ireland,,2021-03-15,55
Northern Ireland,,2021-03-16,59
Northern Ireland,,2021-03-17,55
Northern Ireland,,2021-03-18,48
Northern Ireland,,2021-03-19,47
Northern Ireland,,2021-03-20,41
Northern Ireland,,2021-03-21,44
Northern Ireland,,2021-03-22,43
Northern Ireland,,2021-03-23,41
Northern Ireland,,2021-03-24,42
Northern Ireland,,2021-03-25,41
Northern Ireland,,2021-03-26,38
Northern Ireland,,2021-03-27,40
Northern Ireland,,2021-03-28,36
Northern Ireland,,2021-03-29,40
Northern Ireland,,2021-03-30,36
Northern Ireland,,2021-03-31,32
Northern Ireland,,2021-04-01,35
Northern Ireland,,2021-04-02,36
Northern Ireland,,2021-04-03,36
Northern Ireland,,2021-04-04,34
Northern Ireland,,2021-04-05,25
Northern Ireland,,2021-04-06,27
Northern Ireland,,2021-04-07,30
Northern Ireland,,2021-04-08,25
Northern Ireland,,2021-04-09,21
Northern Ireland,,2021-04-10,24
Northern Ireland,,2021-04-11,24
Northern Ireland,,2021-04-12,24
Northern Ireland,,2021-04-13,24
Northern Ireland,,2021-04-14,21
Northern Ireland,,2021-04-15,23
Northern Ireland,,2021-04-16,25
Northern Ireland,,2021-04-17,19
Northern Ireland,,2021-04-18,16
Northern Ireland,,2021-04-19,16
Northern Ireland,,2021-04-20,14
Northern Ireland,,2021-04-21,19
Northern Ireland,,2021-04-22,19
Northern Ireland,,2021-04-23,19
Northern Ireland,,2021-04-24,23
Northern Ireland,,2021-04-25,27
Northern Ireland,,2021-04-26,29
Northern Ireland,,2021-04-27,30
Northern Ireland,,2021-04-28,28
Northern Ireland,,2021-04-29,27
Northern Ireland,,2021-04-30,29
Northern Ireland,,2021-05-01,25
Northern Ireland,,2021-05-02,22
Northern Ireland,,2021-05-03,24
Northern Ireland,,2021-05-04,23
Northern Ireland,,2021-05-05,21
Northern Ireland,,2021-05-06,22
Northern Ireland,,2021-05-07,17
Northern Ireland,,2021-05-08,16
Northern Ireland,,2021-05-09,17
Northern Ireland,,2021-05-10,16
Northern Ireland,,2021-05-11,16
Northern Ireland,,2021-05-12,14
Northern Ireland,,2021-05-13,13
Northern Ireland,,2021-05-14,16
Northern Ireland,,2021-05-15,15
Northern Ireland,,2021-05-16,13
Northern Ireland,,2021-05-17,15
Northern Ireland,,2021-05-18,15
Northern Ireland,,2021-05-19,16
Northern Ireland,,2021-05-20,14
Northern Ireland,,2021-05-21,10
Northern Ireland,,2021-05-22,13
Northern Ireland,,2021-05-23,14
Northern Ireland,,2021-05-24,12
Northern Ireland,,2021-05-25,13
Northern Ireland,,2021-05-26,12
Northern Ireland,,2021-05-27,13
Northern Ireland,,2021-05-28,15
Northern Ireland,,2021-05-29,12
Northern Ireland,,2021-05-30,11
Northern Ireland,,2021-05-31,7
Northern Ireland,,2021-06-01,5
Northern Ireland,,2021-06-02,6
Northern Ireland,,2021-06-03,6
Northern Ireland,,2021-06-04,5
Northern Ireland,,2021-06-05,5
Northern Ireland,,2021-06-06,6
Northern Ireland,,2021-06-07,8
Northern Ireland,,2021-06-08,10
Northern Ireland,,2021-06-09,8
Northern Ireland,,2021-06-10,8
Northern Ireland,,2021-06-11,9
Northern Ireland,,2021-06-12,10
Northern Ireland,,2021-06-13,10
Northern Ireland,,2021-06-14,8
Northern Ireland,,2021-06-15,6
Northern Ireland,,2021-06-16,9
Northern Ireland,,2021-06-17,10
Northern Ireland,,2021-06-18,8
Northern Ireland,,2021-06-19,8
Northern Ireland,,2021-06-20,7
Northern Ireland,,2021-06-21,10
Northern Ireland,,2021-06-22,10
Northern Ireland,,2021-06-23,9
Northern Ireland,,2021-06-24,9
Northern Ireland,,2021-06-25,11
Northern Ireland,,2021-06-26,15
Northern Ireland,,2021-06-27,16
Northern Ireland,,2021-06-28,18
Northern Ireland,,2021-06-29,23
Northern Ireland,,2021-06-30,30
Northern Ireland,,2021-07-01,33
Northern Ireland,,2021-07-02,34
Northern Ireland,,2021-07-03,32
Northern Ireland,,2021-07-04,33
Northern Ireland,,2021-07-05,36
Northern Ireland,,2021-07-06,41
Northern Ireland,,2021-07-07,39
Northern Ireland,,2021-07-08,46
Northern Ireland,,2021-07-09,51
Northern Ireland,,2021-07-10,58
Northern Ireland,,2021-07-11,66
Northern Ireland,,2021-07-12,69
Northern Ireland,,2021-07-13,68
Northern Ireland,,2021-07-14,83
Northern Ireland,,2021-07-15,92
Northern Ireland,,2021-07-16,102
Northern Ireland,,2021-07-17,105
Northern Ireland,,2021-07-18,116
Northern Ireland,,2021-07-19,136
Northern Ireland,,2021-07-20,152
Northern Ireland,,2021-07-21,167
Northern Ireland,,2021-07-22,194
Northern Ireland,,2021-07-23,208
Northern Ireland,,2021-07-24,219
Northern Ireland,,2021-07-25,236
Northern Ireland,,2021-07-26,244
Northern Ireland,,2021-07-27,244
Northern Ireland,,2021-07-28,248
Northern Ireland,,2021-07-29,229
Northern Ireland,,2021-07-30,231
Northern Ireland,,2021-07-31,236
Northern Ireland,,2021-08-01,232
Northern Ireland,,2021-08-02,227
Northern Ireland,,2021-08-03,224
Northern Ireland,,2021-08-04,217
Northern Ireland,,2021-08-05,220
Northern Ireland,,2021-08-06,215
Northern Ireland,,2021-08-07,213
Northern Ireland,,2021-08-08,209
Northern Ireland,,2021-08-09,206
Northern Ireland,,2021-08-10,215
Northern Ireland,,2021-08-11,215
Northern Ireland,,2021-08-12,226
Northern Ireland,,2021-08-13,228
Northern Ireland,,2021-08-14,233
Northern Ireland,,2021-08-15,232
Northern Ireland,,2021-08-16,243
Northern Ireland,,2021-08-17,250
Northern Ireland,,2021-08-18,248
Northern Ireland,,2021-08-19,234
Northern Ireland,,2021-08-20,236
Northern Ireland,,2021-08-21,241
Northern Ireland,,2021-08-22,247
Northern Ireland,,2021-08-23,247
Northern Ireland,,2021-08-24,245
Northern Ireland,,2021-08-25,258
Northern Ireland,,2021-08-26,267
Northern Ireland,,2021-08-27,278
Northern Ireland,,2021-08-28,270
Northern Ireland,,2021-08-29,266
Northern Ireland,,2021-08-30,257
Northern Ireland,,2021-08-31,255
Northern Ireland,,2021-09-01,245
Northern Ireland,,2021-09-02,237
Northern Ireland,,2021-09-03,235
Northern Ireland,,2021-09-04,233
Northern Ireland,,2021-09-05,231
Northern Ireland,,2021-09-06,239
Northern Ireland,,2021-09-07,241
Northern Ireland,,2021-09-08,251
Northern Ireland,,2021-09-09,255
Northern Ireland,,2021-09-10,234
Northern Ireland,,2021-09-11,233
Northern Ireland,,2021-09-12,228
Northern Ireland,,2021-09-13,216
Northern Ireland,,2021-09-14,199
Northern Ireland,,2021-09-15,184
Northern Ireland,,2021-09-16,173
Northern Ireland,,2021-09-17,175
Northern Ireland,,2021-09-18,165
Northern Ireland,,2021-09-19,156
Northern Ireland,,2021-09-20,154
Northern Ireland,,2021-09-21,160
Northern Ireland,,2021-09-22,152
Northern Ireland,,2021-09-23,149
Northern Ireland,,2021-09-24,141
Northern Ireland,,2021-09-25,145
Northern Ireland,,2021-09-26,148
Northern Ireland,,2021-09-27,146
Northern Ireland,,2021-09-28,138
Northern Ireland,,2021-09-29,138
Northern Ireland,,2021-09-30,131
Northern Ireland,,2021-10-01,141
Northern Ireland,,2021-10-02,140
Northern Ireland,,2021-10-03,140
Northern Ireland,,2021-10-04,138
Northern Ireland,,2021-10-05,145
Northern Ireland,,2021-10-06,149
Northern Ireland,,2021-10-07,163
Northern Ireland,,2021-10-08,162
Northern Ireland,,2021-10-09,167
Northern Ireland,,2021-10-10,161
Northern Ireland,,2021-10-11,160
Northern Ireland,,2021-10-12,163
Northern Ireland,,2021-10-13,157
Northern Ireland,,2021-10-14,146
Northern Ireland,,2021-10-15,142
Northern Ireland,,2021-10-16,134
Northern Ireland,,2021-10-17,151
Northern Ireland,,2021-10-18,156
Northern Ireland,,2021-10-19,159
Northern Ireland,,2021-10-20,161
Northern Ireland,,2021-10-21,168
Northern Ireland,,2021-10-22,164
Northern Ireland,,2021-10-23,170
Northern Ireland,,2021-10-24,157
Northern Ireland,,2021-10-25,157
Northern Ireland,,2021-10-26,147
Northern Ireland,,2021-10-27,155
Northern Ireland,,2021-10-28,160
Northern Ireland,,2021-10-29,162
Northern Ireland,,2021-10-30,158
Northern Ireland,,2021-10-31,164
Northern Ireland,,2021-11-01,155
Northern Ireland,,2021-11-02,163
Northern Ireland,,2021-11-03,154
Northern Ireland,,2021-11-04,145
Northern Ireland,,2021-11-05,149
Northern Ireland,,2021-11-06,151
Northern Ireland,,2021-11-07,147
Northern Ireland,,2021-11-08,149
Northern Ireland,,2021-11-09,145
Northern Ireland,,2021-11-10,150
Northern Ireland,,2021-11-11,148
Northern Ireland,,2021-11-12,145
Northern Ireland,,2021-11-13,152
Northern Ireland,,2021-11-14,154
Northern Ireland,,2021-11-15,155
Northern Ireland,,2021-11-16,145
Northern Ireland,,2021-11-17,143
Northern Ireland,,2021-11-18,149
Northern Ireland,,2021-11-19,156
Northern Ireland,,2021-11-20,150
Northern Ireland,,2021-11-21,145
Northern Ireland,,2021-11-22,145
Northern Ireland,,2021-11-23,150
Northern Ireland,,2021-11-24,146
Northern Ireland,,2021-11-25,140
Northern Ireland,,2021-11-26,132
Northern Ireland,,2021-11-27,124
Northern Ireland,,2021-11-28,130
Northern Ireland,,2021-11-29,126
Northern Ireland,,2021-11-30,136
Northern Ireland,,2021-12-01,130
Northern Ireland,,2021-12-02,136
Northern Ireland,,2021-12-03,142
Northern Ireland,,2021-12-04,149
Northern Ireland,,2021-12-05,148
Northern Ireland,,2021-12-06,155
Northern Ireland,,2021-12-07,144
Northern Ireland,,2021-12-08,156
Northern Ireland,,2021-12-09,150
Northern Ireland,,2021-12-10,145
Northern Ireland,,2021-12-11,146
Northern Ireland,,2021-12-12,147
Northern Ireland,,2021-12-13,139
Northern Ireland,,2021-12-14,137
Northern Ireland,,2021-12-15,129
Northern Ireland,,2021-12-16,130
Northern Ireland,,2021-12-17,127
Northern Ireland,,2021-12-18,122
Northern Ireland,,2021-12-19,113
Northern Ireland,,2021-12-20,108
Northern Ireland,,2021-12-21,105
Northern Ireland,,2021-12-22,108
Northern Ireland,,2021-12-23,108
Northern Ireland,,2021-12-24,115
Northern Ireland,,2021-12-25,117
Northern Ireland,,2021-12-26,124
Northern Ireland,,2021-12-27,141
Northern Ireland,,2021-12-28,147
Northern Ireland,,2021-12-29,168
Northern Ireland,,2021-12-30,182
Northern Ireland,,2021-12-31,198
Northern Ireland,,2022-01-01,211
Northern Ireland,,2022-01-02,213
Northern Ireland,,2022-01-03,216
Northern Ireland,,2022-01-04,234
Northern Ireland,,2022-01-05,224
Northern Ireland,,2022-01-06,234
Northern Ireland,,2022-01-07,222
Northern Ireland,,2022-01-08,221
Northern Ireland,,2022-01-09,229
Northern Ireland,,2022-01-10,241
Northern Ireland,,2022-01-11,235
Northern Ireland,,2022-01-12,229
Northern Ireland,,2022-01-13,220
Northern Ireland,,2022-01-14,217
Northern Ireland,,2022-01-15,212
Northern Ireland,,2022-01-16,202
Northern Ireland,,2022-01-17,181
Northern Ireland,,2022-01-18,178
Northern Ireland,,2022-01-19,169
Northern Ireland,,2022-01-20,159
Northern Ireland,,2022-01-21,166
Northern Ireland,,2022-01-22,157
Northern Ireland,,2022-01-23,163
Northern Ireland,,2022-01-24,160
Northern Ireland,,2022-01-25,152
Northern Ireland,,2022-01-26,165
Northern Ireland,,2022-01-27,162
Northern Ireland,,2022-01-28,144
Northern Ireland,,2022-01-29,143
Northern Ireland,,2022-01-30,140
Northern Ireland,,2022-01-31,147
Northern Ireland,,2022-02-01,150
Northern Ireland,,2022-02-02,147
Northern Ireland,,2022-02-03,153
Northern Ireland,,2022-02-04,166
Northern Ireland,,2022-02-05,174
Northern Ireland,,2022-02-06,168
Northern Ireland,,2022-02-07,168
Northern Ireland,,2022-02-08,175
Northern Ireland,,2022-02-09,185
Northern Ireland,,2022-02-10,184
Northern Ireland,,2022-02-11,183
Northern Ireland,,2022-02-12,191
Northern Ireland,,2022-02-13,199
Northern Ireland,,2022-02-14,194
Northern Ireland,,2022-02-15,188
Northern Ireland,,2022-02-16,194
Northern Ireland,,2022-02-17,195
Northern Ireland,,2022-02-18,195
Northern Ireland,,2022-02-19,203
Northern Ireland,,2022-02-20,206
Northern Ireland,,2022-02-21,209
Northern Ireland,,2022-02-22,205
Northern Ireland,,2022-02-23,187
Northern Ireland,,2022-02-24,177
Northern Ireland,,2022-02-25,172
Northern Ireland,,2022-02-26,164
Northern Ireland,,2022-02-27,156
Northern Ireland,,2022-02-28,161
Northern Ireland,,2022-03-01,169
Northern Ireland,,2022-03-02,173
Northern Ireland,,2022-03-03,186
Northern Ireland,,2022-03-04,202
Northern Ireland,,2022-03-05,195
Northern Ireland,,2022-03-06,200
Northern Ireland,,2022-03-07,192
Northern Ireland,,2022-03-08,195
Northern Ireland,,2022-03-09,189
Northern Ireland,,2022-03-10,184
Northern Ireland,,2022-03-11,177
Northern Ireland,,2022-03-12,173
Northern Ireland,,2022-03-13,168
Northern Ireland,,2022-03-14,175
Northern Ireland,,2022-03-15,166
Northern Ireland,,2022-03-16,169
Northern Ireland,,2022-03-17,169
Northern Ireland,,2022-03-18,168
Northern Ireland,,2022-03-19,170
Northern Ireland,,2022-03-20,171
Northern Ireland,,2022-03-21,165
Northern Ireland,,2022-03-22,172
Northern Ireland,,2022-03-23,179
Northern Ireland,,2022-03-24,185
Northern Ireland,,2022-03-25,184
Northern Ireland,,2022-03-26,185
Northern Ireland,,2022-03-27,182
Northern Ireland,,2022-03-28,186
Northern Ireland,,2022-03-29,174
Northern Ireland,,2022-03-30,162
Northern Ireland,,2022-03-31,149
Northern Ireland,,2022-04-01,147
Northern Ireland,,2022-04-02,147
Northern Ireland,,2022-04-03,145
Northern Ireland,,2022-04-04,144
Northern Ireland,,2022-04-05,153
Northern Ireland,,2022-04-06,153
Northern Ireland,,2022-04-07,149
Northern Ireland,,2022-04-08,143
Northern Ireland,,2022-04-09,130
Northern Ireland,,2022-04-10,135
Northern Ireland,,2022-04-11,124
Northern Ireland,,2022-04-12,111
Northern Ireland,,2022-04-13,105
Northern Ireland,,2022-04-14,108
Northern Ireland,,2022-04-15,103
Northern Ireland,,2022-04-16,101
Northern Ireland,,2022-04-17,90
Northern Ireland,,2022-04-18,84
Northern Ireland,,2022-04-19,82
Northern Ireland,,2022-04-20,73
Northern Ireland,,2022-04-21,72
Northern Ireland,,2022-04-22,69
Northern Ireland,,2022-04-23,69
Northern Ireland,,2022-04-24,68
Northern Ireland,,2022-04-25,68
Northern Ireland,,2022-04-26,69
Northern Ireland,,2022-04-27,70
Northern Ireland,,2022-04-28,63
Northern Ireland,,2022-04-29,58
Northern Ireland,,2022-04-30,54
Northern Ireland,,2022-05-01,51
Northern Ireland,,2022-05-02,48
Northern Ireland,,2022-05-03,42
Northern Ireland,,2022-05-04,41
Northern Ireland,,2022-05-05,35
Northern Ireland,,2022-05-06,35
Northern Ireland,,2022-05-07,39
Northern Ireland,,2022-05-08,37
Northern Ireland,,2022-05-09,37
Northern Ireland,,2022-05-10,39
Northern Ireland,,2022-05-11,37
Northern Ireland,,2022-05-12,40
Northern Ireland,,2022-05-13,39
Northern Ireland,,2022-05-14,39
Northern Ireland,,2022-05-15,42
Northern Ireland,,2022-05-16,47
Northern Ireland,,2022-05-17,42
Northern Ireland,,2022-05-18,45
Northern Ireland,,2022-05-19,46
Northern Ireland,,2022-05-20,44
Northern Ireland,,2022-05-21,39
Northern Ireland,,2022-05-22,42
Northern Ireland,,2022-05-23,43
Northern Ireland,,2022-05-24,43
Northern Ireland,,2022-05-25,41
Northern Ireland,,2022-05-26,39
Northern Ireland,,2022-05-27,41
Northern Ireland,,2022-05-28,43
Northern Ireland,,2022-05-29,36
Northern Ireland,,2022-05-30,28
Northern Ireland,,2022-05-31,30
Northern Ireland,,2022-06-01,37
Northern Ireland,,2022-06-02,37
Northern Ireland,,2022-06-03,39
Northern Ireland,,2022-06-04,41
Northern Ireland,,2022-06-05,50
Northern Ireland,,2022-06-06,55
Northern Ireland,,2022-06-07,71
Northern Ireland,,2022-06-08,69
Northern Ireland,,2022-06-09,76
Northern Ireland,,2022-06-10,84
Northern Ireland,,2022-06-11,91
Northern Ireland,,2022-06-12,89
Northern Ireland,,2022-06-13,91
Northern Ireland,,2022-06-14,86
Northern Ireland,,2022-06-15,97
Northern Ireland,,2022-06-16,104
Northern Ireland,,2022-06-17,103
Northern Ireland,,2022-06-18,99
Northern Ireland,,2022-06-19,109
Northern Ireland,,2022-06-20,114
Northern Ireland,,2022-06-21,126
Northern Ireland,,2022-06-22,124
Northern Ireland,,2022-06-23,128
Northern Ireland,,2022-06-24,138
Northern Ireland,,2022-06-25,152
Northern Ireland,,2022-06-26,149
Northern Ireland,,2022-06-27,156
Northern Ireland,,2022-06-28,147
Northern Ireland,,2022-06-29,158
Northern Ireland,,2022-06-30,170
Northern Ireland,,2022-07-01,163
Northern Ireland,,2022-07-02,173
Northern Ireland,,2022-07-03,189
Northern Ireland,,2022-07-04,200
Northern Ireland,,2022-07-05,215
Northern Ireland,,2022-07-06,219
Northern Ireland,,2022-07-07,214
Northern Ireland,,2022-07-08,228
Northern Ireland,,2022-07-09,224
Northern Ireland,,2022-07-10,230
Northern Ireland,,2022-07-11,226
Northern Ireland,,2022-07-12,217
Northern Ireland,,2022-07-13,207
Northern Ireland,,2022-07-14,204
